username,count,qid
SR5,6,Q66571549
Jvcavv,2,Q66571549
TiagoLubiana,1,Q66571549
Daniel Mietchen,1,Q66571549
TiagoLubiana,1,Q107550348
TiagoLubiana,1,Q109922925
TiagoLubiana,1,Q109922926
TiagoLubiana,1,Q109922927
SR5,6,Q66558268
Jvcavv,2,Q66558268
TiagoLubiana,1,Q66558268
SR5,6,Q66563426
Jvcavv,2,Q66563426
TiagoLubiana,1,Q66563426
TiagoLubiana,7,Q105306417
SR5,6,Q66563578
Jvcavv,2,Q66563578
TiagoLubiana,1,Q66563578
SR5,6,Q66563579
Jvcavv,2,Q66563579
TiagoLubiana,1,Q66563579
SR5,6,Q66563580
Jvcavv,2,Q66563580
TiagoLubiana,1,Q66563580
SR5,6,Q66558649
Jvcavv,2,Q66558649
TiagoLubiana,1,Q66558649
SR5,6,Q66563581
Jvcavv,2,Q66563581
TiagoLubiana,1,Q66563581
SR5,6,Q66558578
Jvcavv,2,Q66558578
TiagoLubiana,1,Q66558578
SR5,6,Q66558580
Jvcavv,2,Q66558580
Daniel Mietchen,1,Q66558580
TiagoLubiana,1,Q66558580
TiagoLubiana,7,Q101405047
TiagoLubiana,4,Q104416252
SR5,6,Q66602624
TiagoLubiana,2,Q66602624
Jvcavv,2,Q66602624
SR5,6,Q66602625
TiagoLubiana,2,Q66602625
Jvcavv,2,Q66602625
SR5,6,Q66602626
TiagoLubiana,2,Q66602626
Jvcavv,2,Q66602626
SR5,6,Q66602627
Jvcavv,2,Q66602627
TiagoLubiana,2,Q66602627
SR5,6,Q66602628
TiagoLubiana,2,Q66602628
Jvcavv,2,Q66602628
TiagoLubiana,7,Q101404896
KrBot,1,Q101404896
TiagoLubiana,3,Q104416168
KrBot,1,Q104416168
SR5,6,Q66568507
Jvcavv,2,Q66568507
Daniel Mietchen,1,Q66568507
TiagoLubiana,1,Q66568507
SR5,6,Q66568514
Jvcavv,2,Q66568514
Daniel Mietchen,1,Q66568514
TiagoLubiana,1,Q66568514
SR5,6,Q66568516
Jvcavv,2,Q66568516
Daniel Mietchen,1,Q66568516
TiagoLubiana,1,Q66568516
SR5,6,Q66568508
Jvcavv,2,Q66568508
TiagoLubiana,1,Q66568508
SR5,6,Q66568531
Jvcavv,2,Q66568531
TiagoLubiana,1,Q66568531
SR5,6,Q66568532
Jvcavv,2,Q66568532
TiagoLubiana,1,Q66568532
SR5,6,Q66568533
Jvcavv,2,Q66568533
TiagoLubiana,1,Q66568533
SR5,6,Q66568534
Jvcavv,2,Q66568534
TiagoLubiana,1,Q66568534
SR5,6,Q66568553
TiagoLubiana,2,Q66568553
Jvcavv,2,Q66568553
Daniel Mietchen,1,Q66568553
SR5,6,Q66568554
Jvcavv,2,Q66568554
TiagoLubiana,1,Q66568554
Daniel Mietchen,1,Q66568554
SR5,6,Q66568811
Jvcavv,2,Q66568811
Daniel Mietchen,1,Q66568811
TiagoLubiana,1,Q66568811
SR5,6,Q66568812
Jvcavv,2,Q66568812
TiagoLubiana,1,Q66568812
SR5,6,Q66559692
Jvcavv,2,Q66559692
TiagoLubiana,1,Q66559692
SR5,6,Q66563268
Jvcavv,2,Q66563268
TiagoLubiana,1,Q66563268
SR5,6,Q66568562
Jvcavv,2,Q66568562
Daniel Mietchen,1,Q66568562
TiagoLubiana,1,Q66568562
SR5,6,Q66568808
Jvcavv,2,Q66568808
Daniel Mietchen,1,Q66568808
TiagoLubiana,1,Q66568808
SR5,6,Q66572896
Jvcavv,2,Q66572896
TiagoLubiana,1,Q66572896
Daniel Mietchen,1,Q66572896
SR5,6,Q66572897
Jvcavv,2,Q66572897
TiagoLubiana,1,Q66572897
Daniel Mietchen,1,Q66572897
SR5,6,Q66572836
TiagoLubiana,3,Q66572836
Jvcavv,2,Q66572836
SR5,6,Q66578491
Jvcavv,2,Q66578491
TiagoLubiana,1,Q66578491
Daniel Mietchen,1,Q66578491
SR5,6,Q66578492
Jvcavv,2,Q66578492
Daniel Mietchen,1,Q66578492
TiagoLubiana,1,Q66578492
SR5,6,Q66578493
Jvcavv,2,Q66578493
TiagoLubiana,1,Q66578493
SR5,6,Q66578494
Jvcavv,2,Q66578494
TiagoLubiana,2,Q66578494
Osteologia,1,Q66578494
SR5,6,Q66578496
Jvcavv,2,Q66578496
TiagoLubiana,1,Q66578496
SR5,6,Q66570742
Jvcavv,2,Q66570742
TiagoLubiana,1,Q66570742
SR5,6,Q66571807
Jvcavv,2,Q66571807
Daniel Mietchen,1,Q66571807
TiagoLubiana,1,Q66571807
SR5,6,Q66571808
Jvcavv,2,Q66571808
Daniel Mietchen,1,Q66571808
TiagoLubiana,1,Q66571808
SR5,6,Q66571809
Jvcavv,2,Q66571809
TiagoLubiana,1,Q66571809
SR5,6,Q66592935
Jvcavv,2,Q66592935
TiagoLubiana,1,Q66592935
Daniel Mietchen,1,Q66592935
SR5,6,Q66578808
Jvcavv,2,Q66578808
TiagoLubiana,1,Q66578808
SR5,6,Q66578811
Jvcavv,2,Q66578811
TiagoLubiana,1,Q66578811
SR5,6,Q66559579
Jvcavv,2,Q66559579
TiagoLubiana,1,Q66559579
SR5,6,Q66578812
Jvcavv,2,Q66578812
TiagoLubiana,1,Q66578812
SR5,6,Q66563177
Jvcavv,2,Q66563177
TiagoLubiana,1,Q66563177
SR5,6,Q66563179
Jvcavv,2,Q66563179
TiagoLubiana,1,Q66563179
SR5,6,Q66589857
Jvcavv,2,Q66589857
Daniel Mietchen,1,Q66589857
TiagoLubiana,1,Q66589857
SR5,6,Q66589858
Jvcavv,2,Q66589858
Daniel Mietchen,1,Q66589858
TiagoLubiana,1,Q66589858
SR5,6,Q66590194
Jvcavv,2,Q66590194
Daniel Mietchen,1,Q66590194
TiagoLubiana,1,Q66590194
SR5,6,Q66590195
Jvcavv,2,Q66590195
TiagoLubiana,1,Q66590195
Daniel Mietchen,1,Q66590195
SR5,6,Q66590673
Jvcavv,2,Q66590673
TiagoLubiana,1,Q66590673
Daniel Mietchen,1,Q66590673
SR5,6,Q66590677
TiagoLubiana,2,Q66590677
Jvcavv,2,Q66590677
SR5,6,Q66590686
Jvcavv,2,Q66590686
TiagoLubiana,2,Q66590686
SR5,6,Q66590674
Jvcavv,2,Q66590674
Daniel Mietchen,1,Q66590674
TiagoLubiana,1,Q66590674
SR5,6,Q66590675
Jvcavv,2,Q66590675
Daniel Mietchen,1,Q66590675
TiagoLubiana,1,Q66590675
SR5,6,Q66590571
Jvcavv,2,Q66590571
TiagoLubiana,1,Q66590571
SR5,6,Q66590572
Jvcavv,2,Q66590572
TiagoLubiana,1,Q66590572
SR5,6,Q66590573
Jvcavv,2,Q66590573
TiagoLubiana,1,Q66590573
SR5,6,Q66590599
Jvcavv,2,Q66590599
TiagoLubiana,1,Q66590599
SR5,6,Q66590638
Jvcavv,2,Q66590638
TiagoLubiana,1,Q66590638
TiagoLubiana,6,Q104852453
TiagoLubiana,6,Q106443485
TiagoLubiana,3,Q106586927
TiagoLubiana,4,Q106596039
Daniel Mietchen,2,Q106596039
SR5,6,Q66590846
Jvcavv,2,Q66590846
TiagoLubiana,1,Q66590846
SR5,6,Q66590847
Jvcavv,2,Q66590847
TiagoLubiana,1,Q66590847
Charles Matthews,7,Q83828950
Vantty,1,Q83828950
TiagoLubiana,1,Q83828950
TiagoLubiana,1,Q108625772
SR5,6,Q66560009
TiagoLubiana,2,Q66560009
Jvcavv,2,Q66560009
SR5,6,Q66592953
Jvcavv,2,Q66592953
Daniel Mietchen,1,Q66592953
TiagoLubiana,1,Q66592953
SR5,6,Q66592792
Jvcavv,2,Q66592792
TiagoLubiana,1,Q66592792
SR5,6,Q66592793
TiagoLubiana,2,Q66592793
Jvcavv,2,Q66592793
SR5,6,Q66602532
TiagoLubiana,2,Q66602532
Jvcavv,2,Q66602532
SR5,6,Q66602533
TiagoLubiana,2,Q66602533
Jvcavv,2,Q66602533
SR5,6,Q66602542
Jvcavv,2,Q66602542
TiagoLubiana,1,Q66602542
SR5,6,Q66602535
TiagoLubiana,2,Q66602535
Jvcavv,2,Q66602535
SR5,6,Q66602536
Jvcavv,2,Q66602536
TiagoLubiana,1,Q66602536
SR5,6,Q66602537
Jvcavv,2,Q66602537
TiagoLubiana,1,Q66602537
SR5,6,Q66602538
Jvcavv,2,Q66602538
TiagoLubiana,1,Q66602538
SR5,6,Q66602543
TiagoLubiana,3,Q66602543
Jvcavv,2,Q66602543
SR5,6,Q66602544
Jvcavv,2,Q66602544
TiagoLubiana,1,Q66602544
SR5,6,Q66602545
Jvcavv,2,Q66602545
TiagoLubiana,1,Q66602545
SR5,6,Q66602540
TiagoLubiana,2,Q66602540
Jvcavv,2,Q66602540
SR5,6,Q66602546
Jvcavv,2,Q66602546
TiagoLubiana,1,Q66602546
SR5,6,Q66602547
Jvcavv,2,Q66602547
TiagoLubiana,1,Q66602547
SR5,6,Q66602563
Jvcavv,2,Q66602563
TiagoLubiana,1,Q66602563
Daniel Mietchen,1,Q66602563
SR5,6,Q66602564
Jvcavv,2,Q66602564
TiagoLubiana,1,Q66602564
Daniel Mietchen,1,Q66602564
TiagoLubiana,1,Q106414253
TiagoLubiana,1,Q106414257
TiagoLubiana,2,Q70913417
TiagoLubiana,1,Q70913420
TiagoLubiana,5,Q71299560
TiagoLubiana,5,Q71309282
TiagoLubiana,5,Q71313762
TiagoLubiana,5,Q71313766
TiagoLubiana,11,Q102406341
KrBot,1,Q102406341
TiagoLubiana,6,Q101405214
TiagoLubiana,1,Q104416341
TiagoLubiana,7,Q101404853
TiagoLubiana,3,Q104416136
TiagoLubiana,7,Q101405090
TiagoLubiana,31,Q104416292
TiagoLubiana,7,Q105533266
TiagoLubiana,8,Q103883359
TiagoLubiana,1,Q107446069
TiagoLubiana,4,Q105967315
TiagoLubiana,1,Q107297787
TiagoLubiana,1,Q106414251
TiagoLubiana,1,Q106414306
TiagoLubiana,1,Q106414264
TiagoLubiana,1,Q106414265
TiagoLubiana,1,Q107306968
TiagoLubiana,1,Q107306969
TiagoLubiana,1,Q107446375
TiagoLubiana,1,Q107446460
TiagoLubiana,1,Q107446689
TiagoLubiana,1,Q107446690
TiagoLubiana,1,Q107446691
TiagoLubiana,1,Q107446721
TiagoLubiana,1,Q107452697
TiagoLubiana,1,Q107452698
TiagoLubiana,1,Q107452704
TiagoLubiana,1,Q107452705
TiagoLubiana,1,Q107550290
TiagoLubiana,1,Q107550292
TiagoLubiana,1,Q107550293
TiagoLubiana,1,Q107550294
TiagoLubiana,1,Q107550598
TiagoLubiana,1,Q108589639
TiagoLubiana,1,Q108601034
TiagoLubiana,1,Q108601036
TiagoLubiana,1,Q108601038
TiagoLubiana,1,Q108601039
TiagoLubiana,1,Q108611494
TiagoLubiana,1,Q108611495
TiagoLubiana,1,Q109282917
TiagoLubiana,1,Q109316581
TiagoLubiana,1,Q109746352
TiagoLubiana,1,Q109922456
TiagoLubiana,1,Q109922458
TiagoLubiana,1,Q109922459
TiagoLubiana,7,Q101404916
TiagoLubiana,4,Q104416186
TiagoLubiana,7,Q101404875
TiagoLubiana,7,Q101405110
TiagoLubiana,2,Q104416150
TiagoLubiana,2,Q104416310
Charles Matthews,14,Q11250619
LadyInGrey,3,Q11250619
Sk!dbot,1,Q11250619
Vantty,1,Q11250619
TiagoLubiana,1,Q11250619
Cewbot,1,Q11250619
Lockalbot,1,Q11250619
Charles Matthews,12,Q67101694
TiagoLubiana,3,Q67101694
Vantty,1,Q67101694
SR5,6,Q66558270
Jvcavv,2,Q66558270
TiagoLubiana,1,Q66558270
SR5,6,Q66558272
Jvcavv,2,Q66558272
TiagoLubiana,1,Q66558272
SR5,6,Q66558274
Jvcavv,2,Q66558274
TiagoLubiana,1,Q66558274
SR5,6,Q66558582
Jvcavv,2,Q66558582
Daniel Mietchen,1,Q66558582
TiagoLubiana,1,Q66558582
SR5,6,Q66563543
Jvcavv,2,Q66563543
TiagoLubiana,1,Q66563543
Daniel Mietchen,1,Q66563543
SR5,6,Q66566662
Jvcavv,2,Q66566662
TiagoLubiana,1,Q66566662
SR5,6,Q66568497
Jvcavv,2,Q66568497
Daniel Mietchen,1,Q66568497
TiagoLubiana,1,Q66568497
SR5,6,Q66568502
Jvcavv,2,Q66568502
TiagoLubiana,1,Q66568502
SR5,6,Q66568525
Jvcavv,2,Q66568525
TiagoLubiana,1,Q66568525
SR5,6,Q66592790
Jvcavv,2,Q66592790
TiagoLubiana,1,Q66592790
TiagoLubiana,1,Q107446474
SR5,6,Q66602583
Jvcavv,2,Q66602583
TiagoLubiana,1,Q66602583
SR5,6,Q66602584
Jvcavv,2,Q66602584
TiagoLubiana,1,Q66602584
SR5,6,Q66602585
Jvcavv,2,Q66602585
Daniel Mietchen,1,Q66602585
TiagoLubiana,1,Q66602585
SR5,6,Q66559580
Jvcavv,2,Q66559580
TiagoLubiana,1,Q66559580
SR5,6,Q66559582
Jvcavv,2,Q66559582
TiagoLubiana,1,Q66559582
SR5,6,Q66559583
Jvcavv,2,Q66559583
TiagoLubiana,1,Q66559583
SR5,6,Q66559394
Jvcavv,2,Q66559394
TiagoLubiana,1,Q66559394
SR5,6,Q66559402
Jvcavv,2,Q66559402
TiagoLubiana,1,Q66559402
TiagoLubiana,1,Q107446916
SR5,6,Q66558653
Jvcavv,2,Q66558653
TiagoLubiana,1,Q66558653
SR5,6,Q66558654
Jvcavv,2,Q66558654
TiagoLubiana,1,Q66558654
SR5,6,Q66568609
Jvcavv,2,Q66568609
TiagoLubiana,1,Q66568609
Daniel Mietchen,1,Q66568609
SR5,6,Q66568610
Jvcavv,2,Q66568610
Daniel Mietchen,1,Q66568610
TiagoLubiana,1,Q66568610
SR5,6,Q66571583
Jvcavv,2,Q66571583
TiagoLubiana,1,Q66571583
Daniel Mietchen,1,Q66571583
SR5,6,Q66571584
Jvcavv,2,Q66571584
Daniel Mietchen,1,Q66571584
TiagoLubiana,1,Q66571584
SR5,6,Q66571550
Jvcavv,2,Q66571550
TiagoLubiana,1,Q66571550
SR5,6,Q66571551
Jvcavv,2,Q66571551
TiagoLubiana,1,Q66571551
SR5,6,Q66572838
Jvcavv,2,Q66572838
Daniel Mietchen,1,Q66572838
TiagoLubiana,1,Q66572838
SR5,6,Q66572839
Jvcavv,2,Q66572839
TiagoLubiana,1,Q66572839
Vojtěch Dostál,4,Q106783528
JAnDbot,1,Q106783528
Shaishyy,26,Q5252593
TiagoLubiana,6,Q5252593
Cewbot,3,Q5252593
Nikola Tulechki,2,Q5252593
Ovedc,1,Q5252593
Sk!dbot,1,Q5252593
Simon Villeneuve,1,Q5252593
Tomas62,1,Q5252593
Miguelferig,1,Q5252593
MatSuBot,1,Q5252593
Dexbot,1,Q5252593
SR5,6,Q66578495
TiagoLubiana,3,Q66578495
Jvcavv,2,Q66578495
SR5,6,Q66578813
Jvcavv,2,Q66578813
TiagoLubiana,1,Q66578813
SR5,6,Q66578816
Jvcavv,2,Q66578816
TiagoLubiana,1,Q66578816
SR5,6,Q66578817
Jvcavv,2,Q66578817
TiagoLubiana,1,Q66578817
SR5,6,Q66578818
Jvcavv,2,Q66578818
TiagoLubiana,1,Q66578818
SR5,6,Q66589859
Jvcavv,2,Q66589859
TiagoLubiana,1,Q66589859
SR5,6,Q66589860
Jvcavv,2,Q66589860
Daniel Mietchen,1,Q66589860
TiagoLubiana,1,Q66589860
SR5,6,Q66589861
Jvcavv,2,Q66589861
Daniel Mietchen,1,Q66589861
TiagoLubiana,1,Q66589861
SR5,6,Q66589863
Jvcavv,2,Q66589863
TiagoLubiana,1,Q66589863
SR5,6,Q66589864
Jvcavv,2,Q66589864
Simon Villeneuve,1,Q66589864
TiagoLubiana,1,Q66589864
SR5,6,Q66590600
Jvcavv,2,Q66590600
TiagoLubiana,1,Q66590600
SR5,6,Q66590601
Jvcavv,2,Q66590601
TiagoLubiana,1,Q66590601
TiagoLubiana,7,Q101405056
TiagoLubiana,4,Q104416261
TiagoLubiana,1,Q106414266
TiagoLubiana,1,Q106414351
TiagoLubiana,1,Q106414350
TiagoLubiana,1,Q71307007
TiagoLubiana,7,Q71309845
TiagoLubiana,5,Q71309847
TiagoLubiana,5,Q71309850
TiagoLubiana,5,Q71309853
TiagoLubiana,3,Q71309855
TiagoLubiana,5,Q71309858
TiagoLubiana,5,Q71309861
TiagoLubiana,6,Q102924190
KrBot,1,Q102924190
TiagoLubiana,1,Q107550614
TiagoLubiana,1,Q106414344
TiagoLubiana,1,Q106414346
TiagoLubiana,1,Q106414354
TiagoLubiana,1,Q106414371
TiagoLubiana,1,Q106414373
TiagoLubiana,1,Q106414349
TiagoLubiana,1,Q107550608
TiagoLubiana,1,Q107550609
TiagoLubiana,1,Q109282920
TiagoLubiana,1,Q107446253
TiagoLubiana,1,Q107446256
TiagoLubiana,1,Q107446257
TiagoLubiana,1,Q107446715
TiagoLubiana,1,Q107446716
TiagoLubiana,1,Q107446720
TiagoLubiana,1,Q107446913
TiagoLubiana,1,Q107446914
TiagoLubiana,1,Q107452701
TiagoLubiana,1,Q107452706
TiagoLubiana,1,Q107550349
TiagoLubiana,1,Q107550350
TiagoLubiana,1,Q107550351
TiagoLubiana,1,Q107550599
TiagoLubiana,1,Q108601040
TiagoLubiana,1,Q108601042
TiagoLubiana,1,Q108625087
TiagoLubiana,3,Q108625089
TiagoLubiana,1,Q108625748
TiagoLubiana,1,Q109282924
SR5,6,Q66590912
Jvcavv,2,Q66590912
TiagoLubiana,1,Q66590912
SR5,6,Q66590913
Jvcavv,2,Q66590913
TiagoLubiana,1,Q66590913
SR5,6,Q66590918
Jvcavv,2,Q66590918
TiagoLubiana,1,Q66590918
SR5,6,Q66590923
Jvcavv,2,Q66590923
TiagoLubiana,1,Q66590923
SR5,6,Q66590924
Jvcavv,2,Q66590924
TiagoLubiana,1,Q66590924
SR5,6,Q66590933
Jvcavv,2,Q66590933
TiagoLubiana,1,Q66590933
TiagoLubiana,5,Q71313344
TiagoLubiana,5,Q71311215
TiagoLubiana,7,Q71311217
TiagoLubiana,5,Q71311220
TiagoLubiana,5,Q71311245
TiagoLubiana,5,Q71311249
TiagoLubiana,5,Q71311224
TiagoLubiana,5,Q71311225
TiagoLubiana,5,Q71311229
TiagoLubiana,5,Q71311232
TiagoLubiana,5,Q71311236
TiagoLubiana,7,Q71311237
TiagoLubiana,9,Q71311239
TiagoLubiana,5,Q71311242
TiagoLubiana,1,Q106414374
TiagoLubiana,1,Q107550352
TiagoLubiana,1,Q107550353
TiagoLubiana,1,Q108625735
TiagoLubiana,1,Q108625738
TiagoLubiana,1,Q108625743
TiagoLubiana,1,Q108625751
TiagoLubiana,1,Q108625733
TiagoLubiana,1,Q108625741
TiagoLubiana,1,Q108625752
TiagoLubiana,1,Q109282921
TiagoLubiana,1,Q109282922
TiagoLubiana,1,Q109282925
TiagoLubiana,7,Q71311846
TiagoLubiana,5,Q71311849
TiagoLubiana,5,Q71311851
TiagoLubiana,1,Q71311853
TiagoLubiana,7,Q71311856
TiagoLubiana,10,Q71312204
TiagoLubiana,7,Q71311857
TiagoLubiana,5,Q71311864
TiagoLubiana,7,Q71311867
TiagoLubiana,7,Q71311871
TiagoLubiana,7,Q71311873
TiagoLubiana,5,Q71313767
TiagoLubiana,5,Q71313771
TiagoLubiana,3,Q71314033
TiagoLubiana,5,Q71314036
TiagoLubiana,5,Q71314045
TiagoLubiana,5,Q71314048
TiagoLubiana,5,Q71314038
TiagoLubiana,3,Q71314043
TiagoLubiana,5,Q71314919
TiagoLubiana,5,Q71314923
TiagoLubiana,5,Q71314925
TiagoLubiana,5,Q71314927
TiagoLubiana,5,Q71314930
TiagoLubiana,5,Q71314934
TiagoLubiana,7,Q71314938
TiagoLubiana,5,Q71314941
TiagoLubiana,5,Q71314943
TiagoLubiana,5,Q71314945
TiagoLubiana,5,Q71314947
TiagoLubiana,5,Q71314951
TiagoLubiana,5,Q71314953
TiagoLubiana,5,Q71314959
TiagoLubiana,1,Q71314962
TiagoLubiana,5,Q71314964
TiagoLubiana,5,Q71314968
TiagoLubiana,1,Q71314970
TiagoLubiana,1,Q71314973
TiagoLubiana,5,Q71314976
TiagoLubiana,5,Q71314979
TiagoLubiana,5,Q71314981
TiagoLubiana,5,Q71314983
TiagoLubiana,5,Q71314986
TiagoLubiana,7,Q71314988
TiagoLubiana,5,Q71314991
TiagoLubiana,1,Q71314993
TiagoLubiana,6,Q71315558
TiagoLubiana,8,Q71315560
TiagoLubiana,6,Q71315565
TiagoLubiana,8,Q71315567
TiagoLubiana,7,Q71314997
TiagoLubiana,7,Q71315000
TiagoLubiana,5,Q71315001
TiagoLubiana,5,Q71315004
TiagoLubiana,7,Q71315006
TiagoLubiana,5,Q71315010
TiagoLubiana,3,Q71315015
TiagoLubiana,5,Q71315017
TiagoLubiana,9,Q71315021
TiagoLubiana,5,Q71315023
TiagoLubiana,7,Q71315025
TiagoLubiana,7,Q71315030
TiagoLubiana,7,Q71315032
TiagoLubiana,5,Q71315035
TiagoLubiana,5,Q71315038
TiagoLubiana,7,Q71315040
TiagoLubiana,8,Q111396654
TiagoLubiana,3,Q111169776
TiagoLubiana,1,Q111393919
TiagoLubiana,3,Q110848710
Daniel Mietchen,2,Q111133610
Outermayo,1,Q111133610
TiagoLubiana,3,Q111344158
TiagoLubiana,4,Q111370565
TiagoLubiana,1,Q111393948
TiagoLubiana,2,Q111396686
TiagoLubiana,1,Q111415495
TiagoLubiana,1,Q111415517
TiagoLubiana,1,Q111415524
TiagoLubiana,1,Q111415567
TiagoLubiana,1,Q111415571
TiagoLubiana,1,Q111416560
TiagoLubiana,1,Q111416566
TiagoLubiana,1,Q111416567
TiagoLubiana,1,Q111416577
Abraham,5,Q9252031
Sk!dbot,1,Q9252031
TiagoLubiana,1,Q111219005
KrBot,1,Q111219005
TiagoLubiana,1,Q111248081
KrBot,1,Q111248081
TiagoLubiana,5,Q111344358
TiagoLubiana,6,Q111396707
TiagoLubiana,1,Q111416540
TiagoLubiana,1,Q111416758
TiagoLubiana,1,Q111482565
TiagoLubiana,1,Q111482567
TiagoLubiana,1,Q111583405
TiagoLubiana,1,Q111583410
TiagoLubiana,1,Q111416827
TiagoLubiana,1,Q111416573
TiagoLubiana,1,Q111416601
TiagoLubiana,1,Q111416603
TiagoLubiana,1,Q111416604
TiagoLubiana,1,Q111416628
TiagoLubiana,1,Q111416638
TiagoLubiana,1,Q111416692
TiagoLubiana,1,Q111416734
TiagoLubiana,1,Q111416752
TiagoLubiana,1,Q111416803
TiagoLubiana,1,Q111416807
TiagoLubiana,1,Q111416826
TiagoLubiana,1,Q111416837
TiagoLubiana,1,Q111416842
TiagoLubiana,1,Q111416844
TiagoLubiana,1,Q111451561
TiagoLubiana,1,Q111451562
TiagoLubiana,1,Q111451566
TiagoLubiana,1,Q111451568
TiagoLubiana,1,Q111451680
TiagoLubiana,1,Q111451682
TiagoLubiana,1,Q111451771
TiagoLubiana,1,Q111451773
TiagoLubiana,1,Q111451775
TiagoLubiana,1,Q111451863
TiagoLubiana,1,Q111583363
Biyolojiyabikurdi,4,Q1156614
Sjoerddebruin,3,Q1156614
Dexbot,3,Q1156614
Robertgarrigos,3,Q1156614
Pigsonthewing-bot,2,Q1156614
Legobot,2,Q1156614
Egon Willighagen,2,Q1156614
DanmicholoBot,2,Q1156614
Yone Fernandes,2,Q1156614
YarikUkraine,2,Q1156614
Drbelieve,2,Q1156614
Romaine,2,Q1156614
Bluetpp,1,Q1156614
Melaleuca alternifolia,1,Q1156614
MsynBot,1,Q1156614
JotaCartas,1,Q1156614
Modeum,1,Q1156614
EranBot,1,Q1156614
Fitmoos,1,Q1156614
Alex Nico,1,Q1156614
Sintakso,1,Q1156614
ChromeGames,1,Q1156614
RoadTrain,1,Q1156614
AkkakkBot,1,Q1156614
176.92.133.89,1,Q1156614
SalviBot,1,Q1156614
Dcirovic,1,Q1156614
MatSuBot,1,Q1156614
Yahadzija,1,Q1156614
MerlIwBot,1,Q1156614
Nikola Tulechki,1,Q1156614
Curious,1,Q1156614
Cewbot,1,Q1156614
Sabbut,1,Q1156614
Simon Villeneuve,1,Q1156614
TiagoLubiana,4,Q1296054
Fidoez,2,Q1296054
Sk!dbot,1,Q1296054
Adert,3,Q1642030
TiagoLubiana,3,Q1642030
Ske,2,Q1642030
Egon Willighagen,2,Q1642030
Uwe Gille,2,Q1642030
Mr. Ibrahem,2,Q1642030
Modeum,1,Q1642030
Cewbot,1,Q1642030
Nickpolk,1,Q1642030
Nikola Tulechki,1,Q1642030
Tagishsimon,1,Q1642030
Sk!dbot,1,Q1642030
Lockal,1,Q1642030
BotNinja,1,Q1642030
Daniel Mietchen,1,Q1642030
Sjoerddebruin,8,Q2045583
Lockalbot,1,Q2045583
BeneBot*,1,Q2045583
Sjoerddebruin,3,Q2161489
Lockalbot,1,Q2161489
BeneBot*,1,Q2161489
MatSuBot,6,Q4118072
2620:0:1000:3216:5413:4AF0:7532:8655,5,Q4118072
Horcrux,5,Q4118072
中文維基百科20021024,5,Q4118072
Dexbot,5,Q4118072
Egon Willighagen,4,Q4118072
Melaleuca alternifolia,4,Q4118072
Daniel Mietchen,4,Q4118072
Ske,3,Q4118072
Domsz,2,Q4118072
Legobot,2,Q4118072
Osmasuominen,2,Q4118072
TiagoLubiana,2,Q4118072
72.69.119.111,2,Q4118072
Lordthe6,1,Q4118072
Zhenqinli,1,Q4118072
DeltaBot,1,Q4118072
Ikkingjinnammebetinke,1,Q4118072
110.227.189.194,1,Q4118072
Patho~wikidatawiki,1,Q4118072
Jondel,1,Q4118072
Palapa,1,Q4118072
84.250.63.150,1,Q4118072
MerlIwBot,1,Q4118072
Lakokat,1,Q4118072
Nirmos,1,Q4118072
Zemxer,1,Q4118072
Mariina,1,Q4118072
Рассилон,1,Q4118072
Veracious,1,Q4118072
KrBot,1,Q4118072
95.204.146.24,1,Q4118072
73.202.12.249,1,Q4118072
Ykhwong,1,Q4118072
Modeum,1,Q4118072
EmausBot,1,Q4118072
Sädesieni,1,Q4118072
Nikola Tulechki,1,Q4118072
Tubezlob,1,Q4118072
Dr. Greywolf,1,Q4118072
Tuanminh01,1,Q4118072
Was a bee,1,Q4118072
Neander,1,Q4118072
TiagoLubiana,8,Q5129485
SvandaPetr,1,Q5129485
Sadads,1,Q5129485
MatSuBot,1,Q5129485
Daniel Mietchen,1,Q5129485
Nikola Tulechki,1,Q5129485
Sk!dbot,1,Q5129485
Lockal,1,Q6668879
Nullzerobot,1,Q6668879
TiagoLubiana,1,Q6668879
MSGJ,2,Q9293509
Sk!dbot,1,Q9293509
TiagoLubiana,6,Q65070932
GZWDer (flood),1,Q65070932
Revanchist317,1,Q65070932
Lockal,1,Q65070932
SR5,6,Q66591089
TiagoLubiana,6,Q66591089
Daniel Mietchen,1,Q66591089
SR5,6,Q66592811
TiagoLubiana,2,Q66592811
Biyolojiyabikurdi,1,Q66592811
Shaishyy,1,Q66592811
TiagoLubiana,7,Q101404945
TiagoLubiana,2,Q104416213
TiagoLubiana,2,Q104416214
TiagoLubiana,1,Q111393916
TiagoLubiana,1,Q111416634
TiagoLubiana,5,Q104551542
KrBot,1,Q111248082
TiagoLubiana,1,Q111248082
TiagoLubiana,1,Q111248083
KrBot,1,Q111248083
KrBot,1,Q111248084
TiagoLubiana,1,Q111248084
TiagoLubiana,1,Q111393922
TiagoLubiana,1,Q111415285
TiagoLubiana,1,Q111415587
TiagoLubiana,1,Q111416570
TiagoLubiana,1,Q111416571
TiagoLubiana,1,Q111416572
TiagoLubiana,1,Q111416574
TiagoLubiana,1,Q111416602
TiagoLubiana,1,Q111416635
TiagoLubiana,1,Q111416637
TiagoLubiana,1,Q111416687
TiagoLubiana,1,Q111416688
TiagoLubiana,1,Q111416691
TiagoLubiana,1,Q111416694
TiagoLubiana,1,Q111416765
